match,sku,titulo,departamento,categoria,preco,preco_oferta,meta_fabricante,cor,meta_tamanho,mpn,gtin,meta_peso,meta_volume,meta_genero
178755,82671902,Tênis Reebok Run DMX - Masculino - Cor: Preto,Calcados,Training,0,0,,Preto,NULL,,,0,0,NULL
178756,8267203C,Tênis Reebok Run DMX 10 - Feminino - Cor: Cinza/Azul Cla,Calcados,Training,279.9,265.91,,Cinza/Azul Cla,NULL,,,0,0,NULL
178757,82673551,Camisa Puma Botafogo III 2014 s/nº - Cor: Branco/Preto,Vestuario,Futebol,219.9,208.91,,Branco/Preto,NULL,,,0,0,NULL
178758,8267500J,T Shirt Ml Under Armour Fly By Ml W - Cor: Branco/Cinza Claro,Vestuario,Running Performance,149.9,142.41,,Branco/Cinza Claro,NULL,,,0,0,NULL
178759,8267500R,T Shirt Ml Under Armour Fly By Ml W - Cor: Preto/Cinza Claro,Vestuario,Running Performance,149.9,142.41,,Preto/Cinza Claro,NULL,,,0,0,NULL
178760,82676731,Top Under Armour Still Gotta Have It - Cor: Preto/Branco,Vestuario,Training,99.9,94.91,,Preto/Branco,NULL,,,0,0,NULL
178761,826767CT,Top Under Armour Still Gotta Have It - Cor: Preto/Verde Cla,Vestuario,Training,99.9,94.91,,Preto/Verde Cla,NULL,,,0,0,NULL
178762,82682304,Tênis Under Armour Monza - Masculino - Cor: Azul,Calcados,Running Performance,349.9,332.41,,Azul,NULL,,,0,0,NULL
178763,8268259N,Tênis Under Armour Renegade Mid - Masculino - Cor: Cinza Esc/Laranja,Calcados,Running Performance,399.9,379.91,,Cinza Esc/Laranja,NULL,,,0,0,NULL
178764,826850CC,Camiseta Puma Dip Dye - Cor: Cinza/Rosa,Vestuario,Casual,79.9,75.91,,Cinza/Rosa,NULL,,,0,0,NULL
178765,8268559X,Camiseta Mizuno Creation 5 - Feminina - Cor: Azul Cla/Azul,Vestuario,Running Performance,89.9,85.41,,Azul Cla/Azul,NULL,,,0,0,NULL
178766,82685758,Camiseta Puma Scuderia Ferrari Small Shield - Cor: Cinza/Preto,Vestuario,Casual,129.9,123.41,,Cinza/Preto,NULL,,,0,0,NULL
178767,82685774,Camiseta Puma Scuderia Ferrari Small Shield - Cor: Cinza/Branco,Vestuario,Casual,129.9,123.41,,Cinza/Branco,NULL,,,0,0,NULL
178768,826863BL,Camiseta Puma BMW 565618 - Masculina - Cor: Cinza Claro,Vestuario,Casual,119.9,113.91,,Cinza Claro,NULL,,,0,0,NULL
178769,82686504,Camiseta Puma Mercedes AMG P Logo 565592 - Masculina - Cor: Azul,Vestuario,Casual,0,0,,Azul,NULL,,,0,0,NULL
178770,82687101,T Shirt Under Armour Charged 1217194 - Cor: Branco,Vestuario,Training,79.9,75.91,,Branco,NULL,,,0,0,NULL
178771,82687102,T Shirt Under Armour Charged 1217194 - Cor: Preto,Vestuario,Training,79.9,75.91,,Preto,NULL,,,0,0,NULL
178772,82687106,T Shirt Under Armour Charged 1217194 - Cor: Vermelho,Vestuario,Training,79.9,75.91,,Vermelho,NULL,,,0,0,NULL
178773,82687111,T Shirt Under Armour Charged 1217194 - Cor: Laranja,Vestuario,Training,79.9,75.91,,Laranja,NULL,,,0,0,NULL
178774,82687306,Jaqueta Puma Scuderia Ferrari Track - Masculina - Cor: Vermelho,Vestuario,Casual,269.9,256.41,,Vermelho,NULL,,,0,0,NULL
178775,82687701,T Shirt Under Armour Tech 1228539 - Cor: Branco,Vestuario,Training,79.9,75.91,,Branco,NULL,,,0,0,NULL
178776,82687702,T Shirt Under Armour Tech 1228539 - Cor: Preto,Vestuario,Training,79.9,75.91,,Preto,NULL,,,0,0,NULL
178777,82687706,T Shirt Under Armour Tech 1228539 - Cor: Vermelho,Vestuario,Training,79.9,75.91,,Vermelho,NULL,,,0,0,NULL
178778,82688701,T Shirt Under Armour Sonic Fitted - Cor: Branco,Vestuario,Training,99.9,94.91,,Branco,NULL,,,0,0,NULL
178779,82688702,T Shirt Under Armour Sonic Fitted - Cor: Preto,Vestuario,Training,99.9,94.91,,Preto,NULL,,,0,0,NULL
178780,826888TP,Top Mizuno Paradox - Feminino - Cor: Azul/Verde Cla,Vestuario,Running Performance,79.9,75.91,,Azul/Verde Cla,NULL,,,0,0,NULL
178781,82692802,Bermuda Under Armour Mirage - Masculina - Cor: Preto,Vestuario,Training,99.9,94.91,,Preto,NULL,,,0,0,M
178782,82693302,T Shirt Under Armour X Alt 1240699 - Cor: Preto,Vestuario,Training,199.9,189.91,,Preto,NULL,,,0,0,NULL
178783,8269493W,T Shirt Under Armour Sonic Armourvent - Cor: Verde Claro,Vestuario,Training,179.9,170.91,,Verde Claro,NULL,,,0,0,NULL
178784,8269535G,Calca Under Armour Woven X Alt - Cor: Preto/Cinza Esc,Vestuario,Training,249.9,237.41,,Preto/Cinza Esc,NULL,,,0,0,NULL
178785,82696701,Camiseta de Compressão Under Armour - Masculina - Cor: Branco,Vestuario,Training,129.9,123.41,,Branco,NULL,,,0,0,NULL
178786,82696704,Camiseta de Compressão Under Armour - Masculina - Cor: Azul,Vestuario,Training,129.9,123.41,,Azul,NULL,,,0,0,NULL
178787,82696706,Camiseta de Compressão Under Armour - Masculina - Cor: Vermelho,Vestuario,Training,129.9,123.41,,VERMELHO,NULL,,,0,0,NULL
178788,82697001,Bermuda Under Armour Compressao Sonic - Cor: Branco,Vestuario,Training,149.9,142.41,,Branco,NULL,,,0,0,M
178789,82697102,T Shirt Under Armour Armourvent Fitted - Cor: Preto,Vestuario,Training,199.9,189.91,,Preto,NULL,,,0,0,NULL
178790,82697103,T Shirt Under Armour Armourvent Fitted - Cor: Cinza,Vestuario,Training,199.9,189.91,,Cinza,NULL,,,0,0,NULL
178791,82697114,T Shirt Under Armour Armourvent Fitted - Cor: Azul Claro,Vestuario,Training,199.9,189.91,,Azul Claro,NULL,,,0,0,NULL
178792,82697214,Bermuda Under Armour Compres Armourvent - Cor: Azul Claro,Vestuario,Training,229.9,218.41,,Azul claro,NULL,,,0,0,NULL
178793,82697402,T Shirt Under Armour Wordmark 1243493 - Cor: Preto,Vestuario,Training,79.9,75.91,,Preto,NULL,,,0,0,NULL
178794,82697404,T Shirt Under Armour Wordmark 1243493 - Cor: Azul,Vestuario,Training,79.9,75.91,,Azul,NULL,,,0,0,NULL
178795,82697411,T Shirt Under Armour Wordmark 1243493 - Cor: Laranja,Vestuario,Training,79.9,75.91,,Laranja,NULL,,,0,0,NULL
178796,82697501,T Shirt Under Armour Cc Sportstyle Logo - Cor: Branco,Vestuario,Training,0,0,,Branco,NULL,,,0,0,NULL
178797,82697504,T Shirt Under Armour Cc Sportstyle Logo - Cor: Azul,Vestuario,Training,0,0,,Azul,NULL,,,0,0,NULL
178798,8269763W,T Shirt Under Armour Reverb Log 1243521 - Cor: Verde Claro,Vestuario,Training,0,0,,Verde Claro,NULL,,,0,0,NULL
178799,82697802,T Shirt Under Armour Gridlock 1243528 - Cor: Preto,Vestuario,Training,79.9,75.91,,Preto,NULL,,,0,0,NULL
178800,82697963,Bermuda Hang Loose Flowering - Cor: Azul Esc/Preto,Vestuario,Surf e Board,0,0,,Azul Esc/Preto,NULL,,,0,0,NULL
178801,826979OX,Bermuda Hang Loose Flowering - Cor: Cinza Escuro/Preto,Vestuario,Surf e Board,139.9,132.91,,Cinza Escuro/Preto,NULL,,,0,0,NULL
178802,82699002,Top Mizuno Magnif - Cor: Preto,Vestuario,Training,79.9,75.91,,Preto,NULL,,,0,0,NULL
178803,8269903W,Top Mizuno Magnif - Cor: Verde Claro,Vestuario,Training,79.9,75.91,,Verde Claro,NULL,,,0,0,NULL
178804,82701907,Camiseta Mizuno Inspire 3 - Feminina - Cor: Verde,Vestuario,Running Performance,79.9,75.91,,Verde,NULL,,,0,0,NULL
178805,82701918,Camiseta Mizuno Inspire 3 - Feminina - Cor: Roxo,Vestuario,Running Performance,79.9,75.91,,Roxo,NULL,,,0,0,NULL
178806,8270210R,Camiseta Mizuno Sunset - Feminino - Cor: Preto/Cinza Claro,Vestuario,Running Performance,0,0,,Preto/Cinza Claro,NULL,,,0,0,NULL
178807,82702501,T Shirt Under Armour Run Flyweight - Cor: Branco,Vestuario,Training,89.9,85.41,,Branco,NULL,,,0,0,NULL
178808,82702502,T Shirt Under Armour Run Flyweight - Cor: Preto,Vestuario,Training,89.9,85.41,,Preto,NULL,,,0,0,NULL
178809,827025D0,T Shirt Under Armour Run Flyweight - Cor: Azul Claro/Preto,Vestuario,Training,89.9,85.41,,Azul Claro/Preto,NULL,,,0,0,NULL
178810,82710802,Camiseta Hang Loose Aloha - Cor: Preto,Vestuario,Surf e Board,0,0,,Preto,NULL,,,0,0,NULL
178811,82715701,Camiseta Regata Hang Loose Roots - Cor: Branco,Vestuario,Surf e Board,49.9,47.41,,Branco,NULL,,,0,0,NULL
178812,82719958,Camisa Polo Hang Loose Block - Cor: Cinza/Preto,Vestuario,Surf e Board,0,0,,Cinza/Preto,NULL,,,0,0,NULL
178813,8273039P,Tênis Reebok Z Quick Rirnv5 - Masculino - Cor: Azul/Azul Esc,Calcados,Training,229.9,218.41,,Azul/Azul Esc,NULL,,,0,0,NULL
178814,8273044W,Tênis Reebok Z Quick Rirnv6 - Masculino - Cor: Azul Esc/Vermelho,Calcados,Training,229.9,218.41,Reebok,Vermelho / Branco,NULL,,,0,0,NULL
178815,82730576,Tênis Reebok Z Quick - Feminino - Cor: Cinza/Roxo,Calcados,Training,229.9,218.41,,Cinza/Roxo,NULL,,,0,0,NULL
178816,82730606,Tênis Reebok Realflex Advance 2.0 - Masculino - Cor: Vermelho,Calcados,Training,199.9,189.91,,Vermelho,NULL,,,0,0,NULL
178817,82731819,Raquete de Tenis Babolat Pure Control GT - Cor: Preto/Vermelho,Acessorios,Tennis,818.9,777.96,,Preto/Vermelho,NULL,,,0,0,NULL
178818,827327OX,Tênis Reebok ATV19 Sonic Rush - Masculino - Cor: Cinza Escuro/Preto,Calcados,Training,299.9,284.91,,Cinza Escuro/Preto,NULL,,,0,0,NULL
178819,82741631,Camiseta Mizuno Frontier 4 - Masculina - Cor: Preto/Branco,Vestuario,Running Performance,0,0,,Preto/Branco,NULL,,,0,0,NULL
178820,82743608,Camiseta Mizuno Prorunner 5 - Masculina - Cor: Amarelo,Vestuario,Running Performance,79.9,75.91,,Amarelo,NULL,,,0,0,NULL
178821,8274373X,Camiseta Mizuno Prophecy 3 - Cor: Azul/Preto,Vestuario,Running Performance,0,0,,Azul/Preto,NULL,,,0,0,NULL
178822,82743851,Camiseta Mizuno Creation 2 - Masculina - Cor: Branco/Preto,Vestuario,Running Performance,69.9,66.41,,Branco/Preto,NULL,,,0,0,NULL
178823,82745704,Calção Mizuno Maverick - Masculino - Cor: Azul,Vestuario,Running Performance,119.9,113.91,,Azul,NULL,,,0,0,NULL
178824,82753283,Jaqueta Rainha Navid - Cor: Cinza Escuro,Vestuario,Casual,0,0,,Cinza Escuro,NULL,,,0,0,NULL
178825,82755008,Short Asics WS2058 - Feminino - Cor: Amarelo,Vestuario,Running Performance,79.9,75.91,,Amarelo,NULL,,,0,0,NULL
178826,82756052,Bola de Futebol Society Topper Clássico II 4130784 - Cor: Branco/Azul,Acessorios,Futebol,69.9,66.41,,Branco/Azul,NULL,,,0,0,NULL
178827,827563UV,Bola de Futebol Society Topper Seleção Brasileira III - Cor: Verde Cla/Cinza Esc,Acessorios,Futebol,0,0,,Verde Cla/Cinza Esc,NULL,,,0,0,NULL
178828,827566QK,Bola de Futebol Society Topper Ultra VI - Cor: Verde Claro/Preto,Acessorios,Futebol,0,0,,Verde Claro/Preto,NULL,,,0,0,NULL
178829,8276151D,Raquete de Tenis Babolat Pure Strike - Cor: Cinza Esc/Vermelho,Acessorios,Tennis,599.9,569.91,,Cinza Esc/Vermelho,NULL,,,0,0,NULL
178830,82761952,Camisa Nike Inglaterra Torcedor - Infantil - Cor: Branco/Azul,Vestuario,Futebol,99.9,94.91,,Branco/Azul,NULL,,,0,0,NULL
178831,82762152,Calção Nike Inglaterra I 2014 - Infantil - Cor: Branco/Azul,Vestuario,Futebol,69.9,66.41,,Branco/Azul,NULL,,,0,0,NULL
178832,8276233I,Camisa Nike Seleção Inglaterra II s/n 2014 - Torcedor - Cor: Vermelho/Branco,Vestuario,Futebol,129.9,123.41,,Vermelho/Branco,NULL,,,0,0,NULL
178833,82764652,Camisa Nike Seleção Portugal II s/n 2014 - Jogador - Cor: Branco/Azul,Vestuario,Futebol,199.9,189.91,,Branco/Azul,NULL,,,0,0,NULL
178834,82768001,Luvas Topper Fuerza Pro 4130952 - Adulto - Cor: Branco,Acessorios,Futebol,199.9,189.91,,Branco,NULL,,,0,0,NULL
178835,8276802V,Luvas Topper Fuerza Pro 4130952 - Adulto - Cor: Vermelho/Preto,Acessorios,Futebol,199.9,189.91,,Vermelho/Preto,NULL,,,0,0,NULL
178836,8276830F,Luvas Topper Sao Marcos 12 - Adulto - Cor: Branco/Ouro,Acessorios,Futebol,0,0,,Branco/Ouro,NULL,,,0,0,NULL
178837,82770304,Jaqueta Puma Itália Leisure - Masculina - Cor: Azul,Vestuario,Futebol,189.9,180.41,,Azul,NULL,,,0,0,NULL
178838,827710NF,Camiseta Puma Itália Badge - Cor: Vinho,Vestuario,Futebol,0,0,,Vinho,NULL,,,0,0,NULL
178839,82771401,Camisa Puma Seleção Itália II s/n 2014 - Torcedor - Cor: Branco,Vestuario,Futebol,149.9,142.41,,Branco,NULL,,,0,0,NULL
178840,82771504,Calção Puma F.I.G.C Itália - Cor: Azul,Vestuario,Futebol,0,0,,Azul,NULL,,,0,0,NULL
178841,82771606,Camisa Puma Chile I 2014 s/ nº - Cor: Vermelho,Vestuario,Futebol,149.9,142.41,,Vermelho,NULL,,,0,0,NULL
178842,82771907,Camisa Puma Seleção Costa do Marfim II - Torcedor - Cor: Verde,Vestuario,Futebol,149.9,142.41,,Verde,NULL,,,0,0,NULL
178843,82772106,Camisa Puma Gana II 2014 - Cor: Vermelho,Vestuario,Futebol,149.9,142.41,,Vermelho,NULL,,,0,0,NULL
178844,82772319,Tênis Adidas Dynamic Fusion 100 - Masculino - Cor: Preto/Vermelho,Calcados,Training,0,0,,Preto/Vermelho,NULL,,,0,0,NULL
178845,82774131,Tênis Nike Free 5.0 642198 - Masculino - Cor: Preto/Branco,Calcados,Running Performance,0,0,,Preto/Branco,NULL,,,0,0,NULL
178846,82776304,Mochila Columbia Beacon III - Cor: Azul,Acessorios,Aventura,159.92,151.92,,Azul,NULL,,,0,0,NULL
178847,82776383,Mochila Columbia Beacon III - Cor: Cinza Escuro,Acessorios,Aventura,159.92,151.92,,Cinza Escuro,NULL,,,0,0,NULL
178848,8277773V,Camisa Umbro C.A.Paranaense III 2014 - Masculina - Cor: Vinho/Preto,Vestuario,Futebol,249.9,237.41,,Vinho/Preto,NULL,,,0,0,NULL
178849,827782TJ,Camiseta Fila Stamp Full - Feminina - Cor: Azul/Rosa,Vestuario,Running Performance,69.9,66.41,,Azul/Rosa,NULL,,,0,0,NULL
178850,82778305,Camiseta Fila Stamp R102140 - Cor: Azul Escuro,Vestuario,Running Performance,69.9,66.41,,Azul Escuro,NULL,,,0,0,NULL
178851,82778306,Camiseta Fila Stamp R102140 - Cor: Vermelho,Vestuario,Running Performance,69.9,66.41,,Vermelho,NULL,,,0,0,NULL
178852,82778583,Camiseta Regata Fila Blend - Feminina - Cor: Cinza Escuro,Vestuario,Running Performance,59.9,56.91,,Cinza Escuro,NULL,,,0,0,NULL
178853,8278024B,Camiseta Regata Fila Stamp - Feminina - Cor: Vermelho/Azul,Vestuario,Running Performance,59.9,56.91,,Vermelho/Azul,NULL,,,0,0,NULL
178854,82780402,Saia Fila Spring - Cor: Preto,Vestuario,Running Performance,0,0,,Preto,NULL,,,0,0,NULL
178855,82780902,Bermuda Fila High Tech New Emana - Feminina - Cor: Preto,Vestuario,Running Performance,99.9,94.91,,Preto,NULL,,,0,0,NULL
178856,82781002,Top Fila High - Cor: Preto,Vestuario,Running Performance,69.9,66.41,,Preto,NULL,,,0,0,NULL
178857,82785952,Minibola de Futebol de Campo Nike Inglaterra - Infantil - Cor: Branco/Azul,Acessorios,Futebol,24.9,23.66,,Branco/Azul,NULL,,,0,0,NULL
178858,82786052,Bola de Futebol de Campo Nike Estados Unidos Prestige - Cor: Branco/Azul,Acessorios,Futebol,99.9,94.91,,Branco/Azul,NULL,,,0,0,NULL
178859,82786252,Minibola de Futebol de Campo Nike USA SC2504 - Infantil - Cor: Branco/Azul,Acessorios,Futebol,24.9,23.66,,Branco/Azul,NULL,,,0,0,NULL
178860,8278634B,Bola de Futebol de Campo Nike Korea Prestige - Cor: Vermelho/Azul,Acessorios,Futebol,99.9,94.91,,Vermelho/Azul,NULL,,,0,0,NULL
178861,82789502,Saia Asics Abby - Cor: Preto,Vestuario,Running Performance,99.9,94.91,,Preto,NULL,,,0,0,NULL
178862,82790702,Bermuda Asics WSB2158 - Feminina - Cor: Preto,Vestuario,Running Performance,69.9,66.41,,Preto,NULL,,,0,0,NULL
178863,8279115G,Top Asics Abby Bra Wub2151 - Feminino - Cor: Preto/Cinza Esc,Vestuario,Running Performance,89.9,85.41,,Preto/Cinza Esc,NULL,,,0,0,NULL
178864,82791504,Top Asics Abby Basic Bra - Cor: Azul,Vestuario,Running Performance,69.9,66.41,,Azul,NULL,,,0,0,NULL
178865,8279153W,Top Asics Abby Basic Bra - Cor: Verde Claro,Vestuario,Running Performance,69.9,66.41,,Verde Claro,NULL,,,0,0,NULL
178866,827932QM,Bermuda Adidas Printed Ss14 - Cor: Verde Esc/Verde Cla,Vestuario,Training,0,0,,Verde Esc/Verde Cla,NULL,,,0,0,NULL
178867,82794502,Bermuda Adidas Climachill - Cor: Preto,Vestuario,Training,149.9,142.41,,Preto,NULL,,,0,0,NULL
178868,82794505,Bermuda Adidas Climachill - Cor: Azul Escuro,Vestuario,Training,149.9,142.41,,Azul Escuro,NULL,,,0,0,NULL
178869,82794651,Bermuda Volcom 44Th - Masculina - Cor: Branco/Preto,Vestuario,Surf e Board,184.99,175.74,,Branco/Preto,NULL,,,0,0,NULL
178870,827949QM,Bermuda Adidas Long Clima Refresh - Cor: Verde Esc/Verde Cla,Vestuario,Training,139.9,132.91,,Verde Esc/Verde Cla,NULL,,,0,0,NULL
178871,8279733I,Mochila Nike Inglaterra Compact - Cor: Vermelho/Branco,Acessorios,Futebol,129.9,123.41,,Vermelho/Branco,NULL,,,0,0,NULL
178872,8280462V,Raquete de Tenis Wilson Steam 99 Wrt7152 - Cor: Vermelho/Preto,Acessorios,Tennis,669.9,636.41,,Vermelho/Preto,NULL,,,0,0,NULL
178873,82805102,Raquete de Tenis Wilson Blade 98S Wrt7188 - Cor: Preto,Acessorios,Tennis,699.9,664.91,,Preto,NULL,,,0,0,NULL
178874,82808105,Bermuda Volcom The Pistol A9100101N - Cor: Azul Escuro,Vestuario,Surf e Board,0,0,,Azul Escuro,NULL,,,0,0,NULL
178875,82819101,Camiseta Skate Manga Longa Volcom Beere - Cor: Branco,Vestuario,Skate,69.9,66.41,,Branco,NULL,,,0,0,NULL
178876,82819105,Camiseta Skate Manga Longa Volcom Beere - Cor: Azul Escuro,Vestuario,Skate,69.9,66.41,,Azul Escuro,NULL,,,0,0,NULL
178877,82838202,Agasalho Adidas Basic 3S OH SS14 - Masculino - Cor: Preto,Vestuario,Casual,229.9,218.41,,Preto,NULL,,,0,0,NULL
178878,8283825D,Agasalho Adidas Basic 3S OH SS14 - Masculino - Cor: Vermelho/Cinza Esc,Vestuario,Casual,229.9,218.41,,Vermelho/Cinza Esc,NULL,,,0,0,NULL
178879,82838845,Agasalho Adidas Knit 02 SS14 - Cor: Branco/Azul Esc,Vestuario,Casual,279.9,265.91,,Branco/Azul Esc,NULL,,,0,0,NULL
178880,828388WQ,Agasalho Adidas Knit 02 SS14 - Cor: Cinza Esc/Azul,Vestuario,Casual,0,0,,Cinza Esc/Azul,NULL,,,0,0,NULL
178881,828407BL,Blusão Adidas Moletom Slim SS14 - Masculino - Cor: Cinza Claro,Vestuario,Casual,199.9,189.91,,Cinza Claro,NULL,,,0,0,NULL
178882,82842031,Camisa Puma Atlético Mineiro I s/nº 2014 - Cor: Preto/Branco,Vestuario,Futebol,219.9,208.91,,Preto/Branco,NULL,,,0,0,NULL
178883,82842149,Camisa Penalty São Paulo 1 2014 - Infantil - Cor: Branco/Vermelho,Vestuario,Futebol,119.9,113.91,,Branco/Vermelho,NULL,,,0,0,NULL
178884,82842301,Camisa Puma Atlético Mineiro II s/nº 2014 - Cor: Branco,Vestuario,Futebol,219.9,208.91,,Branco,NULL,,,0,0,NULL
178885,82846045,Tênis Nike Air Vapour Indoor Court - Masculino - Cor: Branco/Azul Esc,Calcados,Handebol,199.9,189.91,,Branco/Azul Esc,NULL,,,0,0,NULL
178886,82846401,Camiseta Adidas Football Fun Ss14 - Masculina - Cor: Branco,Vestuario,Casual,79.9,75.91,,Branco,NULL,,,0,0,NULL
178887,828464BL,Camiseta Adidas Football Fun Ss14 - Masculina - Cor: Cinza Claro,Vestuario,Casual,0,0,,Cinza Claro,NULL,,,0,0,NULL
178888,82846702,Camiseta Adidas Country SS14 - Masculina - Cor: Preto,Vestuario,Casual,89.9,85.41,,Preto,NULL,,,0,0,NULL
178889,82847001,Camiseta Adidas Leopard SS14 - Masculina - Cor: Branco,Vestuario,Casual,159.9,151.91,,Branco,NULL,,,0,0,NULL
178890,82847002,Camiseta Adidas Leopard SS14 - Masculina - Cor: Preto,Vestuario,Casual,159.9,151.91,,Preto,NULL,,,0,0,NULL
178891,828473BL,Camiseta Adidas Linear Logo SS14 - Masculina - Cor: Cinza Claro,Vestuario,Casual,99.9,94.91,,Cinza Claro,NULL,,,0,0,NULL
178892,82847604,Camiseta Adidas Pocket - Cor: Azul,Vestuario,Casual,99.9,94.91,,Azul,NULL,,,0,0,NULL
178893,8284762P,Camiseta Adidas Pocket - Cor: Amarelo Escuro,Vestuario,Casual,99.9,94.91,,Amarelo Escuro,NULL,,,0,0,NULL
178894,82848108,Jaqueta Adidas Quebra Vento 3S Rain Com Capuz - Cor: Amarelo,Vestuario,Casual,129.9,123.41,,Amarelo,NULL,,,0,0,NULL
178895,82851001,Camisa Polo Adidas Clima Train SS14 - Cor: Branco,Vestuario,Tennis,129.9,123.41,,Branco,NULL,,,0,0,NULL
178896,82851201,Camisa Polo Adidas Climachill Ss14 - Cor: Branco,Vestuario,Tennis,159.9,151.91,,Branco,NULL,,,0,0,NULL
178897,82851202,Camisa Polo Adidas Climachill Ss14 - Cor: Preto,Vestuario,Tennis,159.9,151.91,,Preto,NULL,,,0,0,NULL
178898,82851214,Camisa Polo Adidas Climachill Ss14 - Cor: Azul Claro,Vestuario,Tennis,159.9,151.91,,Azul Claro,NULL,,,0,0,NULL
178899,82851302,Camisa Polo Adidas Climachill - Feminina - Cor: Preto,Vestuario,Tennis,149.9,142.41,,Preto,NULL,,,0,0,NULL
178900,8285172V,Tênis Puma Evospeed Lo Scuderia Ferrari 2.0 - Infantil - Cor: Vermelho/Preto,Calcados,Casual,169.9,161.41,,Vermelho/Preto,NULL,,,0,0,NULL
178901,8285182X,Tênis Puma Valorosso Scuderia Ferrari 304956 - Infantil - Cor: Branco/Prata,Calcados,Casual,179.9,170.91,,Branco/Prata,NULL,,,0,0,NULL
178902,82852701,Bermuda Adidas Response SS14 - Cor: Branco,Vestuario,Tennis,109.9,104.41,,Branco,NULL,,,0,0,NULL
178903,82852702,Bermuda Adidas Response SS14 - Cor: Preto,Vestuario,Tennis,109.9,104.41,,Preto,NULL,,,0,0,NULL
178904,82852931,Camisa Puma Atlético Mineiro I 2014 - Feminina - Cor: Preto/Branco,Vestuario,Futebol,189.9,180.41,,Preto/Branco,NULL,,,0,0,NULL
178905,82853001,Camisa Puma Atlético Mineiro II 2014 s/ nº - Feminina - Cor: Branco,Vestuario,Futebol,189.9,180.41,,Branco,NULL,,,0,0,NULL
178906,82858701,Camiseta Adidas Climachill - Cor: Branco,Vestuario,Training,149.9,142.41,,Branco,NULL,,,0,0,NULL
178907,82858704,Camiseta Adidas Climachill - Cor: Azul,Vestuario,Training,149.9,142.41,,Azul,NULL,,,0,0,NULL
178908,82860102,Tênis Drop Dead Revert - Masculino - Cor: Preto,Calcados,Skate,119.9,113.91,,Preto,NULL,,,0,0,NULL
178909,82860105,Tênis Drop Dead Revert - Masculino - Cor: Azul Escuro,Calcados,Skate,119.9,113.91,,Azul Escuro,NULL,,,0,0,NULL
178910,82865003,Puxador Polimet Cross Over 0206 - Cor: Cinza,Acessorios,Training,0,0,,Cinza,NULL,,,0,0,NULL
178911,82865806,Tênis Adidas Honey Stripes Mid - Feminino - Cor: Vermelho,Calcados,Casual,0,0,,Vermelho,NULL,,,0,0,NULL
178912,82865814,Tênis Adidas Honey Stripes Mid - Feminino - Cor: Azul Claro,Calcados,Casual,0,0,,Azul Claro,NULL,,,0,0,NULL
178913,82865838,Tênis Adidas Honey Stripes Mid - Feminino - Cor: Branco/Laranja,Calcados,Casual,159.9,151.91,,Branco/Laranja,NULL,,,0,0,NULL
178914,82865862,Tênis Adidas Honey Stripes Mid - Feminino - Cor: Azul Esc/Branco,Calcados,Casual,159.9,151.91,,Azul Esc/Branco,NULL,,,0,0,NULL
178915,82866211,Tênis Adidas Honey Stripes Low - Feminino - Cor: Laranja,Calcados,Casual,0,0,,Laranja,NULL,,,0,0,NULL
178916,8286625A,Tênis Adidas Honey Stripes Low - Feminino - Cor: Branco/Rosa,Calcados,Casual,149.9,142.41,,Branco/Rosa,NULL,,,0,0,NULL
178917,82867206,Tênis Adidas Adria PS - Feminino - Cor: Vermelho,Calcados,Casual,0,0,,Vermelho,NULL,,,0,0,NULL
178918,82867701,Tênis Adidas Star II - Masculino - Cor: Branco,Calcados,Casual,199.9,189.91,,Branco,NULL,,,0,0,NULL
178919,828678EZ,Tênis Adidas Aditrack - Feminino - Cor: Rosa,Calcados,Casual,0,0,,Rosa,NULL,,,0,0,NULL
178920,828688VC,Pochete Adidas Waistbag Cas - Cor: Verde/Verde Cla,Acessorios,Casual,59.9,56.91,,Verde/Verde Cla,NULL,,,0,0,NULL
178921,82870110,Mochila Adidas Versatile Gráfica - Cor: Rosa Escuro,Acessorios,Casual,89.9,85.41,,Rosa Escuro,NULL,,,0,0,NULL
178922,828703X8,Bolsa Adidas She Organizer - Cor: Cinza Cla/Preto,Acessorios,Casual,0,0,,Cinza Cla/Preto,NULL,,,0,0,NULL
178923,82875205,Bolsa Adidas Denim Hobo - Cor: Azul Escuro,Acessorios,Casual,0,0,,Azul Escuro,NULL,,,0,0,NULL
178924,828766CT,Tênis Nike Fingertrap Max - Masculino - Cor: Preto/Verde Cla,Calcados,Training,449.9,427.41,,Preto/Verde Cla,NULL,,,0,0,NULL
178925,82877052,Tenis Nike Reax 8 Tr Mesh 621716 - Cor: Branco/Azul,Calcados,Training,329.9,329.9,,Branco/Azul,NULL,,,0,0,NULL
178926,828795EZ,Tênis Adidas Court Star Sl Ss14 - Feminino - Cor: Rosa,Calcados,Casual,0,0,,Rosa,NULL,,,0,0,NULL
178927,828796QP,Bolsa Adidas Mini Airl Pat - Cor: Vermelho/Amarelo,Acessorios,Casual,139.9,132.91,,Vermelho/Amarelo,NULL,,,0,0,NULL
178928,82879745,Bolsa Adidas Mini Perf - Cor: Branco/Azul Esc,Acessorios,Casual,0,0,,Branco/Azul Esc,NULL,,,0,0,NULL
